URI,Vase_Number,Fabric,Technique,Sub_Technique,Shape_Name,Provenance,Date,Inscriptions,Attributed_To,Decoration,Collection_Record,Publication_Record,Inscriptions_II,Measurements,Volume,Weight,Restorations,Ornament,Technical_Observations,Image_Credits,Pleiades_URI,Latitude,Longitude,LIMC_ID,LIMC_Web,British_Museum_Link,Ure_Museum_Link,Bryn_Mawr_College_Link,Nicholson_Collection_Link,Notes
http://www.beazley.ox.ac.uk/record/6D80C304-29D0-4BE5-8EE7-1A66748BCEDF,350395,ATHENIAN,BLACK-FIGURE,NA,"AMPHORA, BELLY, FRAGMENT","GREECE, ATHENS, AGORA",-575 to -525,NA,"LOUVRE F 6, P OF by BEAZLEY",WARRIOR SETTING OUT (?),"Athens, Agora Museum: P25577","Beazley, J.D., Paralipomena (Oxford, 1971): 52 | Carpenter, T.H., with Mannack, T. and Mendonca, M., Beazley Addenda, 2nd edition (Oxford, 1989): 34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/9B030D16-7366-4BB4-BA17-40027199E491,350403,ATHENIAN,BLACK-FIGURE,NA,FRAGMENT,"GREECE, ATHENS, AGORA",-575 to -525,NA,"LOUVRE F 6, P OF by BEAZLEY",YOUTH,"Athens, Agora Museum: P26805","Beazley, J.D., Paralipomena (Oxford, 1971): 52 | Carpenter, T.H., with Mannack, T. and Mendonca, M., Beazley Addenda, 2nd edition (Oxford, 1989): 34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/B9A48EAB-4F46-4E1B-A2A1-C4C9D271A1C9,350404,ATHENIAN,BLACK-FIGURE,NA,FRAGMENT,"GREECE, ATHENS, AGORA",-575 to -525,NA,"LOUVRE F 6, P OF by BEAZLEY",WARRIOR,"Athens, Agora Museum: P26532","Beazley, J.D., Paralipomena (Oxford, 1971): 52 | Carpenter, T.H., with Mannack, T. and Mendonca, M., Beazley Addenda, 2nd edition (Oxford, 1989): 34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/C14689A7-2ABB-470D-B227-44837592C242,350405,ATHENIAN,BLACK-FIGURE,NA,FRAGMENT,"GREECE, ATHENS, AGORA",-575 to -525,NA,"LOUVRE F 6, P OF by BEAZLEY","DRAPED MAN, FIGURE (?)","Athens, Agora Museum: P24721","Beazley, J.D., Paralipomena (Oxford, 1971): 52 | Carpenter, T.H., with Mannack, T. and Mendonca, M., Beazley Addenda, 2nd edition (Oxford, 1989): 34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/26EDFBC7-79B4-46E6-B65E-76346AFBF488,350435,ATHENIAN,BLACK-FIGURE,NA,"AMPHORA, BELLY, FRAGMENT","GREECE, ATHENS, AGORA",-575 to -525,NA,GROUP E by BEAZLEY,"A: BIRTH OF ATHENA, ZEUS, FIGURE WITH KITHARA (APOLLO ?)","Athens, Agora Museum: P26530","Beazley, J.D., Paralipomena (Oxford, 1971): 56.52BIS | Carpenter, T.H., with Mannack, T. and Mendonca, M., Beazley Addenda, 2nd edition (Oxford, 1989): 37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/5FE0F47D-239E-4A95-ACD5-C33929A3586C,350748,ATHENIAN,BLACK-FIGURE,NA,CUP FRAGMENT,"GREECE, ATHENS, AGORA",-550 to -500,NA,"<em>Compare</em> PALERMO GORGONEION, P OF THE by BEAZLEY",I: GORGONEION,"Athens, Agora Museum: P6478","Beazley, J.D., Paralipomena (Oxford, 1971): 78 | Carpenter, T.H., with Mannack, T. and Mendonca, M., Beazley Addenda, 2nd edition (Oxford, 1989): 51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/13F639FE-48C1-4278-BDCA-7033DDC26A22,350792,ATHENIAN,BLACK-FIGURE,NA,CUP A FRAGMENT,"GREECE, ATHENS, AGORA",-550 to -500,NA,FP CLASS by BEAZLEY,"A,B: DRAPED MAN","Athens, Agora Museum: R121","Beazley, J.D., Paralipomena (Oxford, 1971): 81.24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/3418ACE9-D5ED-4BC4-99F0-0E6C8A459EE9,350865,ATHENIAN,BLACK-FIGURE,NA,FRAGMENT,"GREECE, ATHENS, AGORA",-550 to -500,NA,URE'S CLASS OF SKYPHOI A 1 by BEAZLEY,A: DRAPED MAN AND YOUTH WITH SPEARS,"Athens, Agora Museum: P26647A","Beazley, J.D., Paralipomena (Oxford, 1971): 85.48 | Carpenter, T.H., with Mannack, T. and Mendonca, M., Beazley Addenda, 2nd edition (Oxford, 1989): 54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/D7D0D7D8-88C2-4872-86FF-3458646E80B2,350866,ATHENIAN,BLACK-FIGURE,NA,FRAGMENT,"GREECE, ATHENS, AGORA",-550 to -500,NA,URE'S CLASS OF SKYPHOI A 1 by BEAZLEY,"A: WOMAN WITH FILLET, DRAPED YOUTH","Athens, Agora Museum: R91","Beazley, J.D., Paralipomena (Oxford, 1971): 85.49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/2711A892-8A92-4581-AAAB-7A107385CE3F,350910,ATHENIAN,BLACK-FIGURE,NA,SKYPHOS FRAGMENT,"GREECE, ATHENS, AGORA",-550 to -500,NA,<em>Compare</em> HERMOGENES by BEAZLEY,NA,"Athens, Agora Museum: P20478","Beazley, J.D., Paralipomena (Oxford, 1971): 88.42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/CE96A1A8-860C-494C-82AF-7A567F41383A,350967,ATHENIAN,BLACK-FIGURE,NA,SKYPHOS FRAGMENT,"GREECE, ATHENS, AGORA",-550 to -500,NA,<em>Compare</em> HERMOGENES by BEAZLEY,NA,"Athens, Agora Museum: P11965","Beazley, J.D., Paralipomena (Oxford, 1971): 90.60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/9E06AE93-DFEF-4D8B-9779-99D069E50274,350982,ATHENIAN,BLACK-FIGURE,NA,SKYPHOS FRAGMENT,"GREECE, ATHENS, AGORA",-550 to -500,NA,URE'S CLASS OF SKYPHOI A 2 by BEAZLEY,A: DEER,"Athens, Agora Museum: P3433","Beazley, J.D., Paralipomena (Oxford, 1971): 91.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/06772D09-E5F3-4F7B-901B-246F9098F457,351110,ATHENIAN,BLACK-FIGURE,NA,PSEUDO-PANATHENAIC AMPHORA FRAGMENTS,"GREECE, ATHENS, AGORA",-525 to -475,NA,HYPOBIBAZON CLASS by BEAZLEY,A: (COLUMN SURMOUNTED BY ? ) COCK | B: MAN,"Athens, Agora Museum: P5302","Beazley, J.D., Paralipomena (Oxford, 1971): 150 | Bentz, M. and Eschbach, N. (eds.), Panathenaika: Symposion zu den Panathenäischen Preisamphoren, Rauischholzhausen 25.-29.11.1998 (Mainz, 2001): 177, NO.6 (NOT ILLUSTRATED) | Carpenter, T.H., with Mannack, T. and Mendonca, M., Beazley Addenda, 2nd edition (Oxford, 1989): 92 | Hesperia: The Journal of the American School of Classical Studies at Athens: 15 (1946), PL.14.4, NO.3 (B)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/1BD61C68-2DD3-4DE9-8538-C99B3EC25EEA,351111,ATHENIAN,BLACK-FIGURE,NA,FRAGMENTS,"GREECE, ATHENS, AGORA",-525 to -475,NA,HYPOBIBAZON CLASS by BEAZLEY,FIGURE (?),"Athens, Agora Museum: P20566","Beazley, J.D., Paralipomena (Oxford, 1971): 150 | Carpenter, T.H., with Mannack, T. and Mendonca, M., Beazley Addenda, 2nd edition (Oxford, 1989): 92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/68D9DA96-705C-4DC3-AEFD-4B9B7ACBBD06,351278,ATHENIAN,BLACK-FIGURE,NA,"AMPHORA, PANATHENAIC PRIZE FRAGMENT","GREECE, ATHENS, AGORA",-525 to -475,NA,<em>Manner of</em> KLEOPHRADES P by BEAZLEY,A: ATHENA,"Athens, Agora Museum: P19482","Beazley, J.D., Paralipomena (Oxford, 1971): 176 | Carpenter, T.H., with Mannack, T. and Mendonca, M., Beazley Addenda, 2nd edition (Oxford, 1989): 105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/C7F4060C-B695-4750-8C7A-4E782414B92C,351386,ATHENIAN,BLACK-FIGURE,NA,OINOCHOE FRAGMENT,"GREECE, ATHENS, AGORA",-525 to -475,NA,"VATICAN G 50, CLASS OF by BEAZLEY",Body: SATYR AND MAENAD DANCING,"Athens, Agora Museum: P23342","Beazley, J.D., Paralipomena (Oxford, 1971): 190.4BIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/50D59619-6D96-42CD-93B6-29FBF240C3F8,351395,ATHENIAN,BLACK-FIGURE,NA,OLPE FRAGMENT,"GREECE, ATHENS, AGORA",-525 to -475,NA,"VATICAN G 50, CLASS OF by BEAZLEY","Body: SATYR AND MAENAD, GRAPE VINE","Athens, Agora Museum: P2646","Beazley, J.D., Paralipomena (Oxford, 1971): 191.9 | Carpenter, T.H., with Mannack, T. and Mendonca, M., Beazley Addenda, 2nd edition (Oxford, 1989): 112 | Hesperia: The Journal of the American School of Classical Studies at Athens: 15 (1946) PL.60.202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/BB586CCF-2A62-416A-A378-7C13A44E5CB7,351407,ATHENIAN,BLACK-FIGURE,NA,OLPE,"GREECE, ATHENS, AGORA",-550 to -500,NA,NA,"Body: WARRIOR SETTING OUT, HORSEMAN LEADING HORSE (SQUIRE), BIRD, PANTHER, SHIELD DEVICE, ROSETTE","Athens, Agora Museum: P24946","Beazley, J.D., Paralipomena (Oxford, 1971): 192 | Carpenter, T.H., with Mannack, T. and Mendonca, M., Beazley Addenda, 2nd edition (Oxford, 1989): 113 | Metropolitan Museum Journal: 41 (2006) 42, FIG.15 (PART OF BD)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/D1B0E7D8-DF28-4A9A-854D-5FB28E94976C,351408,ATHENIAN,BLACK-FIGURE,NA,OINOCHOE,"GREECE, ATHENS, AGORA",-525 to -475,NA,"RHODES 6595, CLASS OF by BEAZLEY",NA,"Athens, Agora Museum","Beazley, J.D., Paralipomena (Oxford, 1971): 193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/4CA77B74-8777-4E39-A343-CB3F5B5B632B,351409,ATHENIAN,BLACK-FIGURE,NA,OINOCHOE FRAGMENT,"GREECE, ATHENS, AGORA",-525 to -475,NA,"RHODES 6595, CLASS OF by BEAZLEY",NA,"Athens, Agora Museum","Beazley, J.D., Paralipomena (Oxford, 1971): 193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/92C0B5D0-EC2C-44D0-A0F0-D05DB20FC2B1,351411,ATHENIAN,BLACK-FIGURE,NA,OINOCHOE,"GREECE, ATHENS, AGORA",-525 to -475,Inscription: DEMO[SIOS],"<em>Near</em> RHODES 6595, CLASS OF by BEAZLEY",Body: INSCRIPTION,"Athens, Agora Museum: P1406","Beazley, J.D., Paralipomena (Oxford, 1971): 193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/FC1FB450-B059-4076-ABB2-A07E300F457D,351412,ATHENIAN,BLACK-FIGURE,NA,OLPE,"GREECE, ATHENS, AGORA",-525 to -475,Inscription: DEMO[S]IOS,"<em>Near</em> RHODES 6595, CLASS OF by BEAZLEY",Body: INSCRIPTION,"Athens, Agora Museum: P16790","Beazley, J.D., Paralipomena (Oxford, 1971): 193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/676FE670-D7DC-4ACD-B339-8281A4CF2B14,351413,ATHENIAN,BLACK-FIGURE,NA,OINOCHOE FRAGMENT,"GREECE, ATHENS, AGORA",-525 to -475,NA,"<em>Near</em> RHODES 6595, CLASS OF by BEAZLEY",Body: INSCRIPTION,"Athens, Agora Museum: P13429","Beazley, J.D., Paralipomena (Oxford, 1971): 193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/BA48390C-8E5D-4030-B053-7D20977ADF77,351431,ATHENIAN,BLACK-FIGURE,NA,OLPE,"GREECE, ATHENS, AGORA",-525 to -475,NA,DOT-IVY CLASS by BEAZLEY,"Body: DIONYSOS WITH DRINKING HORN, ATHENA, DEVICE, LEG","Athens, Agora Museum: P23196","Beazley, J.D., Paralipomena (Oxford, 1971): 194.1BIS | Carpenter, T.H., with Mannack, T. and Mendonca, M., Beazley Addenda, 2nd edition (Oxford, 1989): 114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90368,http://ark.dasch.swiss/ark:/72163/080e-7682f561da459-d,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/6C2542FA-BF80-4D7D-9274-E256FFE9B343,351485,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS FRAGMENT,"GREECE, ATHENS, AGORA",-525 to -475,NA,FAT-RUNNER GROUP by BEAZLEY,Body: SPHINX BETWEEN DRAPED YOUTHS,"Athens, Agora Museum: P24517","Beazley, J.D., Paralipomena (Oxford, 1971): 201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/FC97FD78-EBED-44F0-A724-5A7FA9682582,351487,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, AGORA",-525 to -475,NA,FAT-RUNNER GROUP by BEAZLEY,"Body: ATHLETE (?) YOUTHS, ONE RUNNING, SOME DRAPED","Athens, Agora Museum: P5237","Beazley, J.D., Paralipomena (Oxford, 1971): 201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/99ADFC1E-7FD5-41AC-BA48-73770C615114,351551,ATHENIAN,BLACK-FIGURE,NA,SKYPHOS FRAGMENT,"GREECE, ATHENS, AGORA",-525 to -475,NA,THESEUS P by BEAZLEY,MAN,"Athens, Agora Museum: P25913","Beazley, J.D., Paralipomena (Oxford, 1971): 258 | Carpenter, T.H., with Mannack, T. and Mendonca, M., Beazley Addenda, 2nd edition (Oxford, 1989): 130 | Phritzilas, S., Ho Zographos tou Thisea, I attiki angeigraphia stin epochi tis neosystatis athenaikis demokratias (Athens, 2006): PL.35.134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/CE059B40-7A69-4CF7-B1D5-461C271B46D3,351693,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS FRAGMENT,"GREECE, ATHENS, AGORA",-525 to -475,NA,HAIMON P by BEAZLEY,Body: WOMEN DANCING,"Athens, Agora Museum: P10275","Beazley, J.D., Paralipomena (Oxford, 1971): 269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/DB61FC09-C0E2-430B-A255-E19E12461710,351706,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, AGORA",-525 to -475,NA,<em>Manner of</em> HAIMON P by BEAZLEY,"Body: GODDESSES, ONE MOUNTING CHARIOT, DRAPED MAN (DIONYSOS)","Athens, Agora Museum: P25517","Beazley, J.D., Paralipomena (Oxford, 1971): 272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/52DA88F7-0CCC-4093-BEE2-73DD314A6FA3,351778,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, AGORA",-525 to -475,NA,<em>Manner of</em> HAIMON P by BEAZLEY,Body: CHARIOT,"Athens, Agora Museum: P10349","Beazley, J.D., Paralipomena (Oxford, 1971): 274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/40EB5168-DEB8-43BC-B629-82FC36CB24CA,351860,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, AGORA",-525 to -475,NA,<em>Manner of</em> HAIMON P by BEAZLEY,"Body: HERAKLES AND THE BULL, BOW AND QUIVER SUSPENDED","Athens, Agora Museum: P25512","Beazley, J.D., Paralipomena (Oxford, 1971): 277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/200BF1C0-A592-47AE-932F-1FB67C3FD292,351914,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, AGORA",-525 to -475,NA,<em>Manner of</em> HAIMON P by BEAZLEY,Body: THE THEBAN SPHINX ON COLUMN BETWEEN DRAPED MEN SEATED ON STOOLS WITH STAFFS,"Athens, Agora Museum: P25511","Beazley, J.D., Paralipomena (Oxford, 1971): 279 | Carpenter, T.H., with Mannack, T. and Mendonca, M., Beazley Addenda, 2nd edition (Oxford, 1989): 135 | Tsingarida, A. and Viviers, D. (eds.), Pottery Markets in the Ancient Greek World (8th - 1st Centuries B.C.). Proceedings of the International Symposium held at the Universite libre de Bruxelles19-21 June 2008 (Brussels, 2013): 65, FIG.1 (PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/D5B6F14E-F816-4C9C-B7F7-C46C641859D6,351916,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS FRAGMENT,"GREECE, ATHENS, AGORA",-525 to -475,NA,<em>Manner of</em> HAIMON P by BEAZLEY,"Body: SYMPOSIUM, DIONYSOS RECLINING, MAENAD ON MULE, IVY","Athens, Agora Museum: P1289","Beazley, J.D., Paralipomena (Oxford, 1971): 279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90315,http://ark.dasch.swiss/ark:/72163/080e-7683807587f97-0,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/CD01EE68-91A6-4DDE-BA4A-1C7EFED6D0A2,351958,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS FRAGMENT,"GREECE, ATHENS, AGORA",-525 to -475,NA,<em>Compare</em> HAIMON P by BEAZLEY,Body: WOMAN,"Athens, Agora Museum: P2664","Beazley, J.D., Paralipomena (Oxford, 1971): 281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/3402495D-0D50-4CDF-B493-C9E81463EEAD,351959,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS FRAGMENT,"GREECE, ATHENS, AGORA",-500 to -450,NA,NA,"Body: WOMAN, IVY","Athens, Agora Museum: P26212","Beazley, J.D., Paralipomena (Oxford, 1971): 281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/BE4E558A-A6A3-4DE8-997B-8D61E25568CA,351974,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, AGORA",-525 to -475,NA,<em>Compare</em> HAIMON P by BEAZLEY,"Body: WOMEN SEATED ON STOOLS, ONE PLAYING LYRE","Athens, Agora Museum: P25514","Beazley, J.D., Paralipomena (Oxford, 1971): 282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/BEF6BF9D-7725-4ECB-94E3-409241914930,351991,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, AGORA",-525 to -475,NA,<em>Compare</em> HAIMON P by BEAZLEY,"Body: WOMEN, ONE LEADING BULL, SOME SEATED ON STOOLS","Athens, Agora Museum: P25518","Beazley, J.D., Paralipomena (Oxford, 1971): 282 | Carpenter, T.H., with Mannack, T. and Mendonca, M., Beazley Addenda, 2nd edition (Oxford, 1989): 135 | Gebauer, J., Pompe und Thysia, attische Tieropferdarstellungen auf schwarz- und rotfigurigen Vasen (Münster, 2002): 713, FIG.87 (PART OF BD)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/61E68341-0F45-473B-B583-EDBFDA8B1B46,352015,ATHENIAN,BLACK-FIGURE,WHITE GROUND SILHOUETTE,PYXIS,"GREECE, ATHENS, AGORA",-525 to -475,NA,<em>Compare</em> HAIMON P by BEAZLEY,"Lid: YOUTH DRIVING RAM TO ALTARS, HERMES, WOMAN, HORSEMAN, IVY","Athens, Agora Museum: P23132","Beazley, J.D., Paralipomena (Oxford, 1971): 284 | Carpenter, T.H., with Mannack, T. and Mendonca, M., Beazley Addenda, 2nd edition (Oxford, 1989): 136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50263,http://ark.dasch.swiss/ark:/72163/080e-763e312db3ce7-b,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/1D7A6DBF-CCF0-4AA7-BADB-61D0328FD767,352016,ATHENIAN,BLACK-FIGURE,SILHOUETTE,PYXIS,"GREECE, ATHENS, AGORA",-525 to -475,NA,<em>Compare</em> HAIMON P by BEAZLEY,NA,"Athens, Agora Museum: P23344","Beazley, J.D., Paralipomena (Oxford, 1971): 284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/F8F28DE5-968E-47F0-91FA-1033DC7725FF,352078,ATHENIAN,BLACK-FIGURE,NA,HYDRIA,"GREECE, ATHENS, AGORA",-525 to -475,NA,"HALF-PALMETTES, P OF THE by BEAZLEY",Body: SATYR AND MAENAD,"Athens, Agora Museum: P12753","Beazley, J.D., Paralipomena (Oxford, 1971): 287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/DD08743B-83D4-47A9-B4D1-FECE97FDFAE2,352112,ATHENIAN,BLACK-FIGURE,NA,CUP SKYPHOS,"GREECE, ATHENS, AGORA",-525 to -475,NA,LANCUT GROUP by BEAZLEY,"A,B: DRAPED YOUTH LEANING ON STAFF, WOMAN SEATED ON STOOL, BOTH WITH FILLETS","Athens, Agora Museum: P27426","Beazley, J.D., Paralipomena (Oxford, 1971): 290 | Carpenter, T.H., with Mannack, T. and Mendonca, M., Beazley Addenda, 2nd edition (Oxford, 1989): 138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/69CFD1D0-BF5E-4AFB-95BA-63A3BD3B47D6,352116,ATHENIAN,BLACK-FIGURE,NA,CUP SKYPHOS FRAGMENT,"GREECE, ATHENS, AGORA",-525 to -475,NA,LINDOS GROUP by BEAZLEY,"A,B: FLORAL, PALMETTES","Athens, Agora Museum: P25520","Beazley, J.D., Paralipomena (Oxford, 1971): 290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/87742822-736B-4298-891B-0FF5C58ABDF0,352117,ATHENIAN,BLACK-FIGURE,WHITE GROUND,CUP SKYPHOS,"GREECE, ATHENS, AGORA",-525 to -475,NA,LINDOS GROUP by BEAZLEY,"A,B: YOUTH LEANING ON STAFF WITH WREATH, WOMAN SEATED","Athens, Agora Museum: P25520A","Beazley, J.D., Paralipomena (Oxford, 1971): 290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/AE9CB856-3F15-405A-8326-D238AEB1F9A0,352161,ATHENIAN,BLACK-FIGURE,WHITE GROUND,LEKYTHOS,"GREECE, ATHENS, AGORA",-525 to -475,NA,BELDAM P by HASPELS,"Body: FIGHT, WARRIOR, HORSEMAN","Athens, Agora Museum: P10318","Beazley, J.D., Paralipomena (Oxford, 1971): 293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/AF1ADB6B-4CCE-4A08-82DA-94FFAAA13C6B,352162,ATHENIAN,BLACK-FIGURE,WHITE GROUND,LEKYTHOS,"GREECE, ATHENS, AGORA",-525 to -475,NA,BELDAM P by HASPELS,"Body: PYRRHIC, DRAPED YOUTH PLAYING PIPES, WARRIOR DANCING, IVY","Athens, Agora Museum: P10319","Beazley, J.D., Paralipomena (Oxford, 1971): 293 | Bulletin de Correspondance Hellenique: 92 (1968), 572, FIG.27 | Delavaud-Roux, M-H., Les danses armees en Grece antique (Aix-en-Provence, 1993): 95, NO.21 (PART) | Hesperia: The Journal of the American School of Classical Studies at Athens: 32 (1963), PL.37.B1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/73D6AE4D-804A-4CD7-8493-CA3BEE96BB77,352174,ATHENIAN,BLACK-FIGURE,NA,OINOCHOE FRAGMENT,"GREECE, ATHENS, AGORA",-525 to -475,NA,"VILLA GIULIA M 482, P OF by BEAZLEY","Body: FIGHT, WARRIORS, ONE FLEEING","Athens, Agora Museum: P24681A","Beazley, J.D., Paralipomena (Oxford, 1971): 296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
